subj_id,101,106,114,119,121,14,150,163,30,33,35,38,42,53,55,59,65,67,83,95
966,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1
969,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1
975,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
976,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
981,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
983,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1
988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
989,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1008,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
1010,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1011,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
1015,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1021,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1037,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1
1047,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1
1049,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0
1053,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1
1059,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
1061,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1
1063,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
1064,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1
1065,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
1067,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1
1069,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
1073,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
1076,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1
1079,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1080,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1
1087,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
1089,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0
1091,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1
1092,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0
1093,1,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1
1094,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1
1101,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1
1104,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1
1105,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
1108,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1
1109,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
1111,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1
1112,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1
1114,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1
1115,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1116,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1
1117,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1
1118,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1123,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1
1124,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0
1127,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
1130,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1
1133,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0
1134,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
1145,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1
1147,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0
1149,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1
1155,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1158,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1
1160,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
1161,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1
1163,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1
1165,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0
1171,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1
1174,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1
1176,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0
1178,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
1182,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
1185,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0
1187,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1
1192,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
1196,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1199,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0
1205,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1
1213,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
1216,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1
1222,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1
1227,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1
1233,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
1235,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1238,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1
1239,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1
1241,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0
1242,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0
1243,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1
1244,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0
1246,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1249,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
1250,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
1255,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1
1267,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
1277,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1
1278,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1
1290,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
1291,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
1293,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
1296,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0
1299,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
1300,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1
1307,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0
1312,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1
1318,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1324,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1
1330,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1
1332,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1
1335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1336,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
1337,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
1339,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1
1341,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1342,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1350,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1
1351,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
1352,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1
1353,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0
1355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1356,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0
1358,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
1362,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1369,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0
1371,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
1377,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1
1378,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1379,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1380,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1381,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1
1383,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
1386,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
1387,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
1388,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
1391,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1392,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1
1397,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0
1403,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1
1407,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
1411,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1413,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
1414,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0
1415,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1
1425,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1
1426,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0
1427,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1432,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0
1433,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
1434,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1437,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
1439,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
1441,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0
1442,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
1443,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1
1445,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
1446,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
1448,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
1450,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
1451,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1
1454,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
1460,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1
1467,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1468,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1
1471,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
1472,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0,0
1480,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
1482,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
1484,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1
1489,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1
1494,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1502,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1503,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
1512,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
1515,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1
1520,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1528,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1530,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1
1532,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
1535,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1
1537,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1
1546,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1
1549,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
1551,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1553,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1554,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1556,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
1563,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0
1564,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1568,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1569,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
1575,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
1577,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1579,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
1581,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
1583,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1
1585,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1
1586,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
1587,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
1589,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
1590,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1593,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
1594,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
1596,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1
1598,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
1600,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
1607,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
1620,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1621,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
1622,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
1626,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
1628,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
1633,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
1634,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
1636,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
